fbgn,BamHSbam_input_1,BamHSbam_input_2,BamHSbam_input_3,BamHSbam_input_4,BamHSbam_polysome_1,BamHSbam_polysome_2,BamHSbam_polysome_3,BamHSbam_polysome_4,BamRNAi_input_1,BamRNAi_input_2,BamRNAi_input_3,BamRNAi_polysome_1,BamRNAi_polysome_2,BamRNAi_polysome_3,TKV_input_1,TKV_input_2,TKV_polysome_1,TKV_polysome_2,youngWT_input_1,youngWT_input_2,youngWT_polysome_1,youngWT_polysome_2
FBgn0035359,44,127,189,132,302,0,75,143,19,20,53,0,32,29,8,16,3,29,0,6,11,11
FBgn0035360,0,19,19,18,0,0,14,25,2,5,13,0,12,71,14,21,0,38,73,95,33,411
FBgn0027082,251,172,252,284,166,1,360,280,274,261,441,164,405,364,204,134,252,102,275,472,145,416
FBgn0259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0259199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0264606,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0,1,0,0
FBgn0053233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0053234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052296,627,1201,1677,1217,1340,139,2440,832,1141,493,2026,146,322,930,390,224,78,45,649,1064,68,267
FBgn0020509,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0
FBgn0035370,1727,1523,1878,3827,4182,774,6418,2989,4171,3787,6573,1054,6379,5647,2428,1656,2494,1731,3109,5357,2250,4579
FBgn0035371,2338,2910,2911,2951,4988,806,4319,1952,4217,3289,4573,367,3983,2582,1367,1093,992,595,1563,2979,845,1392
FBgn0035372,878,351,438,613,1278,57,969,675,738,923,1015,768,997,919,619,360,904,368,530,937,403,1033
FBgn0044452,900,733,782,1638,1930,73,983,1607,1505,533,2197,105,790,1006,610,452,496,117,938,1279,214,836
FBgn0035374,536,525,456,785,1240,298,1982,1259,941,874,1397,708,1408,1881,630,384,1339,687,1055,2282,1384,3982
FBgn0035375,497,657,705,1297,1296,101,1605,1197,1009,744,1573,441,1556,1293,752,381,1223,377,1056,1553,441,952
FBgn0263392,260,246,391,98,223,1,870,89,647,202,987,59,179,301,135,73,28,8,185,147,43,35
FBgn0265724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035379,0,0,0,4,25,0,62,9,5,8,3,0,13,0,0,1,0,0,5,8,0,14
FBgn0262593,222,485,529,180,637,79,282,157,133,74,157,0,98,57,42,43,44,5,42,37,22,30
FBgn0035380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0054025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035382,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FBgn0265723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035383,301,283,369,774,821,109,730,751,448,375,550,87,491,885,307,152,682,178,792,1209,639,1089
FBgn0035384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FBgn0035385,0,53,0,5,0,0,0,7,7,3,6,0,0,1,0,0,0,0,0,0,0,0
FBgn0052488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0004372,45,111,105,56,59,0,23,48,162,76,300,14,141,90,105,47,95,70,0,1,0,0
FBgn0035388,974,704,1320,2057,2009,294,3380,2283,1606,1410,2035,329,2433,2035,791,499,1196,326,1334,2254,857,1148
FBgn0040308,635,428,311,655,792,18,372,701,788,871,1175,283,1352,1074,593,383,748,507,488,1061,501,1236
FBgn0035390,714,687,806,1238,2319,426,1707,1180,2246,1906,3257,527,4262,1922,1105,700,1555,670,1088,1809,777,1186
FBgn0052484,418,101,203,570,762,1,527,1506,1032,939,1056,304,1595,1184,732,361,1560,229,653,948,295,873
FBgn0052485,247,98,95,225,305,2,342,394,339,295,387,150,823,316,206,95,524,265,174,283,48,393
FBgn0035392,134,38,88,147,518,2,302,318,255,241,337,100,408,275,179,119,114,89,121,218,82,283
FBgn0035393,124,151,175,430,374,104,642,434,240,236,536,63,383,638,167,100,175,138,430,848,280,758
FBgn0266918,2576,3057,3827,2117,5477,859,3124,1672,1389,914,3157,238,1468,1761,670,446,701,496,599,1036,460,785
FBgn0035397,2467,3485,4635,5394,3571,1432,7993,3883,2574,1556,4222,140,1197,4249,1468,901,650,171,3310,5798,1123,2149
FBgn0003938,20,176,146,5,8,27,0,2,36,70,18,28,30,10,21,20,21,46,2,0,3,8
FBgn0035398,0,0,0,2,59,0,0,0,2,0,2,0,0,16,7,2,0,0,18,33,0,68
FBgn0052288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052272,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266437,0,39,5,8,0,0,55,6,0,4,4,0,4,0,4,2,0,0,0,2,0,0
FBgn0026189,2602,3115,3692,2851,3528,680,4595,1985,3081,1163,5205,348,1983,2162,1191,831,1085,243,1409,1822,371,713
FBgn0052273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035400,414,820,698,984,2349,223,1926,962,1617,1287,1813,287,2156,1384,776,550,1057,297,884,1410,350,786
FBgn0267469,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035401,380,135,316,434,1322,373,678,657,645,775,727,637,1045,893,483,325,893,415,626,998,491,1612
FBgn0035402,645,446,620,1874,1968,158,2548,2234,2512,1683,4555,1229,2284,3260,1784,964,2317,885,2008,3779,1564,2830
FBgn0263108,1075,1178,1917,3146,3400,353,3000,3327,1631,966,2344,302,1264,2950,1146,564,801,291,2084,3830,743,1690
FBgn0266582,763,528,565,684,1546,365,2149,1391,1945,2294,2340,3418,3991,3019,1305,909,5169,2568,1469,2597,2226,8032
FBgn0035405,554,386,423,1077,921,283,1434,851,797,509,1461,268,813,907,508,261,658,310,546,1194,183,858
FBgn0024194,305,236,127,482,587,32,1477,1221,335,297,580,202,600,1058,266,165,748,264,637,1434,503,1552
FBgn0035407,70,147,187,253,418,271,380,280,195,198,306,26,210,368,155,102,220,66,289,400,234,178
FBgn0052280,719,605,785,268,1130,144,458,512,743,979,786,187,2055,536,255,299,554,681,98,226,56,345
FBgn0052278,427,373,333,639,1032,289,1790,772,786,961,1691,403,1650,1864,556,352,1094,576,1124,2135,685,2460
FBgn0052281,227,205,221,356,490,147,391,379,237,206,426,65,314,514,202,84,261,55,373,541,388,514
FBgn0035409,0,0,0,2,35,0,0,4,0,0,3,0,0,1,0,0,0,3,0,11,0,7
FBgn0035410,171,393,391,155,811,77,203,204,345,250,446,54,383,179,115,129,85,35,62,112,0,30
FBgn0283724,508,688,1144,2808,1031,103,1759,1967,846,385,1278,60,543,1249,628,302,216,47,929,1672,281,644
FBgn0260026,11,112,38,51,19,0,42,37,13,12,35,5,11,23,21,4,0,0,4,15,0,1
FBgn0052284,28,52,8,7,0,0,0,9,11,0,5,0,0,2,0,5,0,0,5,9,0,0
FBgn0035412,0,0,23,4,38,0,106,0,2,2,2,2,0,6,0,0,0,0,0,6,0,2
FBgn0260430,0,6,2,7,0,1,0,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0
FBgn0035413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0035414,403,490,402,643,864,71,689,381,372,270,946,85,316,600,282,127,244,82,290,664,142,243
FBgn0001233,61090,62377,74044,118588,102684,16906,81641,78643,47794,28747,81436,5325,36598,61092,33259,17324,28177,10552,48580,83444,21038,47858
FBgn0035415,346,511,541,407,782,4,823,646,385,423,663,99,427,469,181,123,241,125,194,433,140,436
FBgn0047135,5736,5352,5702,6230,11985,1039,7772,12330,2673,4173,4627,660,5894,4697,2226,1260,4126,1423,3393,4989,3163,6595
FBgn0035416,887,646,1107,2020,1713,76,2321,2593,1693,1011,2362,325,1783,1625,1126,588,1571,433,1166,1878,461,944
FBgn0052271,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
FBgn0053159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052277,2,9,0,0,0,1,0,0,38,0,11,63,0,33,0,102,0,84,0,10,0,22
FBgn0053160,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0
FBgn0052269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035420,218,309,466,1419,846,352,1664,1479,864,261,1003,55,566,901,351,258,325,80,785,1393,258,522
FBgn0035421,296,404,253,821,1269,20,1348,1201,872,861,1273,601,1389,1275,678,411,1002,500,577,1447,569,1345
FBgn0035422,28127,30248,33732,31987,33998,5045,52393,14429,18645,37628,37837,10531,11332,41095,23309,15396,17869,8325,54317,44144,29457,71579
FBgn0086068,0,0,0,16,0,0,0,11,11,3,30,0,6,34,6,2,2,0,16,29,36,9
FBgn0086069,0,0,9,7,0,0,2,4,13,8,21,0,0,21,4,10,0,0,27,30,0,15
FBgn0086070,0,0,0,1,0,0,0,2,1,0,8,0,0,0,0,1,0,0,0,4,0,0
FBgn0086071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0086072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035423,4969,5433,6704,5891,7089,2382,16223,10796,5963,6846,10191,1337,9647,9168,4542,2914,7837,3975,6327,10202,4489,11436
FBgn0035424,3151,4167,5501,4007,2532,818,5063,2905,4357,1501,5969,249,838,2998,1490,792,436,113,2760,3950,345,1010
FBgn0035425,602,736,609,1760,1386,261,2574,1502,1015,939,1798,244,1380,2346,957,464,877,397,916,2992,345,1235
FBgn0035426,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
FBgn0266973,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263246,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,2,0,0
FBgn0263617,66,185,174,130,151,67,100,98,66,46,184,0,89,92,56,25,34,23,16,37,3,15
FBgn0262368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035427,1085,741,779,197,1704,325,623,213,1719,2213,1955,379,3147,702,378,414,372,259,64,125,29,139
FBgn0085294,0,23,17,2,0,0,0,2,4,7,12,0,19,1,0,4,0,0,0,3,0,16
FBgn0035428,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0035430,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0
FBgn0262269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035431,188,123,96,42,241,5,57,59,295,501,193,237,849,124,65,110,146,126,19,49,0,68
FBgn0035432,962,1154,404,1310,1527,175,1943,843,1734,1369,1957,215,1769,1741,691,458,666,282,979,2280,295,836
FBgn0052279,0,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,0,2,0,0
FBgn0052283,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0
FBgn0052282,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FBgn0035434,0,0,0,1,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,10,0,0
FBgn0035435,53,65,54,135,132,0,195,244,97,139,153,28,250,224,120,58,281,69,130,248,41,315
FBgn0035436,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0259933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035437,812,435,630,1576,1940,178,2123,1521,1118,672,1592,169,1140,1116,547,371,750,192,725,1202,388,735
FBgn0035438,1198,903,603,1736,2410,214,2456,1670,2136,2915,2697,2513,4986,2618,1538,1124,3318,1589,1129,2761,1119,3438
FBgn0266929,40,0,22,11,1,0,0,7,6,3,15,0,0,6,2,2,0,0,0,2,0,0
FBgn0035439,20,12,157,93,235,149,360,122,42,31,52,0,31,31,23,10,21,10,25,19,0,29
FBgn0035440,829,775,614,1018,1576,397,2664,891,1056,903,1457,261,1524,996,556,366,377,411,594,1060,349,641
FBgn0052274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052268,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,2,23,0,0,0,0,0
FBgn0004167,1375,2636,3546,2027,2908,117,3314,3074,2924,657,3148,214,965,2257,834,704,585,112,2791,2440,637,482
FBgn0283461,956,738,701,448,1225,392,870,880,2216,1107,8521,2046,1829,2180,672,217,1633,582,48,220,38,506
FBgn0027616,1449,1890,2523,2232,3421,449,2431,2193,1942,1547,3230,342,1984,2214,1288,653,1237,330,1272,1824,688,1109
FBgn0035443,76,159,82,336,573,117,504,445,408,269,750,319,503,516,239,159,793,213,362,528,263,708
FBgn0035444,536,464,477,475,684,313,904,826,606,905,733,189,1409,809,334,240,684,461,263,583,174,907
FBgn0035445,101,7,16,28,214,95,0,37,108,107,95,52,195,52,40,54,147,48,54,38,6,108
FBgn0267301,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
FBgn0014388,2011,3184,4176,1424,3151,1108,2296,761,1720,1034,3524,107,643,1289,621,328,143,23,552,1168,70,342
FBgn0262260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0026259,2192,1524,2475,5521,4109,88,5630,4157,2506,1088,3906,698,1843,4430,1564,1088,1515,510,4945,6469,2846,2627
FBgn0041164,5299,4154,5508,6737,7772,1077,6991,4826,10757,4076,18136,1757,7539,7081,4534,3058,4602,2444,5483,5528,1910,3295
FBgn0010317,175,188,327,795,406,78,1035,863,737,480,1369,191,1518,1665,473,281,805,285,1183,1857,660,1713
FBgn0035449,308,530,399,699,747,6,1525,806,544,505,899,116,708,703,386,267,295,145,328,939,86,540
FBgn0052267,393,1149,894,712,401,217,3123,511,858,879,1376,77,793,1553,526,291,332,305,823,1848,293,1671
FBgn0259224,0,0,112,51,115,1,28,42,39,24,46,0,10,58,21,9,36,7,62,57,43,30
FBgn0262484,0,90,14,9,0,5,308,8,517,18,152,49,3,169,9,927,0,1564,23,277,0,311
FBgn0001254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0005640,548,859,745,1315,697,283,2073,1030,1050,627,1478,64,711,951,460,356,250,60,754,1337,177,536
FBgn0266403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267470,0,0,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0
FBgn0053504,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
FBgn0035452,65,63,79,27,250,51,21,18,200,197,179,8,262,60,86,109,44,57,21,51,30,20
FBgn0035453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0040694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263239,64,0,6,9,23,0,0,10,35,38,48,4,29,28,4,16,45,18,4,10,7,0
FBgn0035455,0,0,0,0,0,0,0,0,3,0,3,0,17,6,2,5,0,0,0,0,0,0
FBgn0262544,0,0,0,2,0,0,0,0,4,12,8,0,5,3,0,1,0,0,0,2,0,13
FBgn0263495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0267235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052264,1158,1415,2216,1650,2275,631,2501,1146,1515,1005,2585,128,957,1577,666,451,447,78,1315,1943,413,561
FBgn0035458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0052266,32,0,0,10,0,0,0,1,2,35,0,0,27,29,3,0,0,0,68,31,17,135
FBgn0035461,239,319,187,474,744,84,117,627,175,148,327,30,400,355,188,89,217,84,94,365,94,242
FBgn0035462,337,393,433,617,820,0,332,581,543,347,945,73,617,492,301,191,418,93,295,428,380,434
FBgn0052262,43,9,31,122,150,70,185,191,155,166,274,29,241,215,126,62,186,39,85,258,100,280
FBgn0052263,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0
FBgn0035464,894,750,770,1493,1904,356,2454,1629,1295,877,1641,387,1722,1539,946,551,1639,582,912,1715,667,1301
FBgn0004888,2121,2626,2903,3303,4925,1474,7142,3330,4650,4898,6860,1486,7074,6377,2593,1864,4903,1788,4260,6788,2258,7109
FBgn0264553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0015585,0,0,0,2,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0
FBgn0004875,2355,3881,4182,4593,3828,1138,5985,4522,4992,2034,10760,419,1971,4330,2084,1071,835,326,3151,4710,797,1233
FBgn0064227,21,0,6,2,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0
FBgn0013751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0264518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0026592,318,324,164,109,668,97,466,162,136,219,312,83,387,94,47,39,34,100,7,42,0,85
FBgn0083987,0,13,12,18,0,0,0,15,69,46,51,40,40,29,35,12,32,49,2,8,13,60
FBgn0035468,0,0,0,2,0,0,0,3,2,0,12,0,7,3,2,7,31,2,0,0,0,0
FBgn0035469,228,260,209,307,1012,51,642,527,455,646,626,142,990,625,272,191,376,462,326,507,459,708
FBgn0035470,108,369,197,321,279,39,703,372,366,380,815,172,593,596,269,208,408,257,419,745,149,866
FBgn0003943,2168,2810,2859,5742,2910,981,4039,4818,4889,2827,10286,1096,2990,3465,2791,1541,1791,1623,1108,3653,668,1808
FBgn0035471,1331,896,614,1321,3195,111,2458,1883,2120,2470,2346,1696,4347,2616,1748,987,2872,1388,1485,2493,996,3795
FBgn0041147,193,179,201,555,399,1,670,598,551,391,892,311,787,538,381,193,719,303,388,693,328,746
FBgn0035473,1179,1448,1276,2480,4620,528,4515,5081,2331,2024,4327,1216,4624,5136,1540,798,4833,1518,3974,4649,4227,7697
FBgn0004910,523,829,849,253,880,609,663,256,308,352,445,84,459,191,118,109,105,92,91,150,18,87
FBgn0004911,0,28,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
FBgn0035475,297,110,181,369,59,142,1062,362,170,157,346,5,143,432,203,78,78,18,203,457,57,289
FBgn0035476,21,0,26,5,0,0,0,4,13,28,21,5,13,14,5,8,0,0,4,7,0,0
FBgn0264517,79,47,55,8,0,0,0,6,18,15,31,17,15,20,5,6,18,4,8,12,0,10
FBgn0027552,899,646,974,1439,1560,662,2767,1188,1527,1770,2339,519,2746,2503,777,661,1426,497,1803,3814,1077,2770
FBgn0035477,0,26,0,7,0,0,32,5,5,7,9,0,15,2,0,0,0,0,1,0,0,0
FBgn0035478,0,0,0,0,0,0,0,2,3,0,3,0,4,0,0,0,0,0,0,0,0,0
FBgn0035479,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
FBgn0035480,28,0,7,3,0,0,0,9,83,114,112,18,223,110,10,41,75,38,42,29,0,95
FBgn0035481,0,208,112,42,175,0,6,51,145,67,232,18,125,70,72,22,51,10,1,8,0,0
FBgn0264516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0004880,28,0,0,0,0,0,0,0,7,5,10,0,6,1,4,1,0,0,0,0,0,0
FBgn0035482,406,131,141,442,438,3,574,412,419,371,676,214,657,595,143,108,413,147,327,527,69,545
FBgn0004895,0,0,0,2,0,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0
FBgn0035483,109,121,141,317,509,123,229,449,334,465,503,191,366,519,201,120,474,150,237,599,238,526
FBgn0035484,93,97,50,45,57,1,121,67,203,268,165,171,440,285,72,118,261,179,157,287,56,385
FBgn0045479,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,10,6,0,0
FBgn0045477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0045478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0035486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0045476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266402,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0052255,0,0,0,3,0,0,0,1,2,0,0,0,0,0,2,11,0,12,1,6,0,0
FBgn0035488,988,982,1265,2244,2013,282,2539,2059,641,425,1089,127,769,1154,515,235,318,134,674,1449,161,665
FBgn0263832,1350,1488,2061,2332,3725,679,2323,2444,1747,1473,3173,557,1883,2739,1171,723,1843,582,1829,1938,850,2062
FBgn0035490,1457,1632,2279,690,3598,500,1316,527,2271,1514,2577,217,1779,1003,629,563,427,189,452,647,370,337
FBgn0035491,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
FBgn0042179,58,110,106,204,159,99,118,223,154,119,317,5,158,130,77,49,91,28,16,22,15,18
FBgn0000449,81,126,50,99,120,0,41,90,27,3,101,10,7,111,79,9,91,0,71,234,26,133
FBgn0024179,375,338,434,310,842,1,758,265,411,292,518,19,362,262,138,93,118,49,164,309,73,139
FBgn0052259,0,8,25,32,0,0,0,22,144,126,321,64,183,109,66,13,213,35,2,27,16,33
FBgn0016013,0,0,3,4,0,0,0,9,30,32,40,52,52,18,3,17,57,2,2,26,0,38
FBgn0004516,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,1,0,0,0,5,0,7
FBgn0035495,0,27,0,2,0,0,0,0,0,1,0,0,0,5,0,8,0,0,4,5,0,0
FBgn0035496,0,0,56,5,89,0,0,5,5,3,12,0,1,6,2,8,0,2,15,19,0,17
FBgn0035497,530,754,861,1148,1130,686,839,905,832,455,1632,96,704,635,360,194,298,81,292,380,103,164
FBgn0035498,1864,1832,1911,2329,3533,158,2038,2023,2387,1839,2252,293,2980,1643,1013,927,1393,816,1060,1807,305,1079
FBgn0267230,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,1,0,0
FBgn0028484,532,671,566,1075,1346,147,1087,1435,889,625,1361,235,1186,1127,688,361,874,277,688,917,328,651
FBgn0035499,11051,11894,11697,7540,24573,4478,18018,8022,17106,16885,21200,3263,30118,11151,5786,4760,7930,4866,3728,5787,2511,5676
FBgn0264693,2012,3268,4146,5537,3438,411,6388,3026,2263,1261,3595,193,930,3248,976,729,316,118,2286,4876,334,1067
FBgn0260985,679,727,517,1527,1785,275,3382,1898,1436,1286,3195,1265,3496,2856,1256,784,3522,1650,1398,2268,1335,3228
FBgn0004574,573,454,610,846,1022,191,1252,646,1569,1293,1662,241,1648,1061,673,451,592,386,599,1217,388,699
FBgn0003206,3948,3797,5017,2446,5850,1167,4007,1900,4029,4786,5100,532,4268,2144,1581,1585,915,665,938,1719,388,751
FBgn0004552,81,0,11,8,0,0,1,1,13,11,15,0,21,9,2,1,0,0,0,3,0,0
FBgn0052260,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,12,0,1,0,0,0
FBgn0035501,0,4,3,10,0,0,155,3,25,46,31,0,70,44,6,13,12,5,55,45,0,78
FBgn0259986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
